"genre","duration","loudness"
"classic pop and rock",188.49914,-6.854
"classic pop and rock",225.88036,-5.736
"classic pop and rock",160.07791,-11.456
"classic pop and rock",203.4673,-6.688
"classic pop and rock",240.19546,-8.582
"classic pop and rock",217.36444,-9.913
"classic pop and rock",169.82159,-11.557
"classic pop and rock",176.5873,-11.101
"classic pop and rock",170.63138,-12.613
"classic pop and rock",211.46077,-7.691
"classic pop and rock",204.90404,-5.498
"classic pop and rock",171.28444,-10.237
"classic pop and rock",166.47791,-9.65
"classic pop and rock",162.24608,-10.991
"classic pop and rock",184.78975,-11.767
"classic pop and rock",353.64526,-5.515
"classic pop and rock",161.56689,-6.862
"classic pop and rock",159.26812,-8.134
"classic pop and rock",197.3024,-15.466
"classic pop and rock",227.86567,-8.509
"classic pop and rock",307.93098,-7.931
"classic pop and rock",140.69506,-15.052
"classic pop and rock",149.28934,-10.366
"classic pop and rock",145.03138,-8.074
"classic pop and rock",176.43057,-7.307
"classic pop and rock",222.14485,-5.175
"classic pop and rock",243.3824,-6.19
"classic pop and rock",243.61751,-11.998
"classic pop and rock",236.66893,-6.148
"classic pop and rock",218.20036,-13.33
"classic pop and rock",154.53995,-13.512
"classic pop and rock",187.95057,-12.382
"classic pop and rock",233.01179,-15.797
"classic pop and rock",245.78567,-8.878
"classic pop and rock",235.49342,-16.042
"classic pop and rock",196.93669,-13.728
"classic pop and rock",313.62567,-12.891
"classic pop and rock",163.47383,-15.41
"classic pop and rock",215.27465,-15.248
"classic pop and rock",203.07546,-15.005
"classic pop and rock",166.39955,-11.332
"classic pop and rock",171.2322,-9.162
"classic pop and rock",171.51955,-8.042
"classic pop and rock",80.27383,-7.576
"classic pop and rock",174.94159,-4.42
"classic pop and rock",215.06567,-8.206
"classic pop and rock",177.73669,-3.983
"classic pop and rock",171.59791,-7.614
"classic pop and rock",158.58893,-2.889
"classic pop and rock",184.29342,-4.377
"classic pop and rock",162.58567,-8.249
"classic pop and rock",165.35465,-4.723
"classic pop and rock",181.57669,-4.942
"classic pop and rock",147.66975,-4.337
"classic pop and rock",211.43465,-6.409
"classic pop and rock",117.7073,-9.572
"classic pop and rock",188.9171,-5.791
"classic pop and rock",187.48036,-9.465
"classic pop and rock",167.65342,-3.315
"classic pop and rock",224.70485,-4.506
"classic pop and rock",210.15465,-5.125
"classic pop and rock",194.53342,-5.339
"classic pop and rock",164.20526,-5.357
"classic pop and rock",186.22649,-9.849
"classic pop and rock",332.43383,-8.077
"classic pop and rock",249.12934,-10.146
"classic pop and rock",252.13342,-8.937
"classic pop and rock",310.67383,-11.438
"classic pop and rock",227.60444,-7.636
"classic pop and rock",249.25995,-9.706
"classic pop and rock",220.13342,-8.57
"classic pop and rock",275.74812,-8.567
"classic pop and rock",303.33342,-9.759
"classic pop and rock",231.8624,-6.52
"classic pop and rock",282.67057,-9.084
"classic pop and rock",226.14159,-8.835
"classic pop and rock",217.73016,-9.307
"classic pop and rock",231.18322,-10.939
"classic pop and rock",208.97914,-10.808
"classic pop and rock",218.46159,-7.572
"classic pop and rock",228.54485,-8.528
"classic pop and rock",286.6673,-8.668
"classic pop and rock",231.3922,-6.592
"classic pop and rock",367.25506,-8.09
"classic pop and rock",246.17751,-7.116
"classic pop and rock",273.03138,-11.262
"classic pop and rock",189.77914,-7.446
"classic pop and rock",266.52689,-8.299
"classic pop and rock",232.64608,-8.061
"classic pop and rock",598.09914,-9.635
"classic pop and rock",469.44608,-7.033
"classic pop and rock",277.002,-12.403
"classic pop and rock",191.50322,-13.302
"classic pop and rock",144.74404,-12.871
"classic pop and rock",207.75138,-11.605
"classic pop and rock",255.99955,-11.654
"classic pop and rock",366.49751,-12.815
"classic pop and rock",266.9971,-14.037
"classic pop and rock",261.25016,-12.673
"classic pop and rock",377.99138,-13.879
"classic pop and rock",373.2371,-14.236
"classic pop and rock",387.49995,-12.869
"classic pop and rock",255.50322,-13.118
"classic pop and rock",261.25016,-13.247
"classic pop and rock",330.50077,-6.798
"classic pop and rock",291.44771,-5.863
"classic pop and rock",213.68118,-5.511
"classic pop and rock",609.33179,-6.355
"classic pop and rock",129.56689,-12.88
"classic pop and rock",275.04281,-10.9
"classic pop and rock",189.04771,-11.513
"classic pop and rock",914.49424,-11.916
"classic pop and rock",122.01751,-12.639
"classic pop and rock",1234.49424,-13.503
"classic pop and rock",363.98975,-10.405
"classic pop and rock",974.99383,-12.391
"classic pop and rock",174.0273,-10.859
"classic pop and rock",288.02567,-11.088
"classic pop and rock",193.54077,-13.339
"classic pop and rock",676.62322,-11.684
"classic pop and rock",306.78159,-10.572
"classic pop and rock",984.5024,-12.125
"classic pop and rock",131.02975,-12.886
"classic pop and rock",283.55873,-12.677
"classic pop and rock",183.06567,-9.46
"classic pop and rock",276.1922,-12.578
"classic pop and rock",294.16444,-16.57
"classic pop and rock",48.22159,-14.428
"classic pop and rock",366.65424,-12.966
"classic pop and rock",204.19873,-11.778
"classic pop and rock",261.0673,-13.367
"classic pop and rock",152.89424,-13.031
"classic pop and rock",172.72118,-12.916
"classic pop and rock",387.63057,-13.276
"classic pop and rock",253.54404,-13.763
"classic pop and rock",142.91546,-13.46
"classic pop and rock",217.15546,-16.807
"classic pop and rock",199.94077,-13.102
"classic pop and rock",180.55791,-14.435
"classic pop and rock",352.88771,-14.983
"classic pop and rock",201.27302,-14.748
"classic pop and rock",341.73342,-15.974
"classic pop and rock",179.19955,-15.178
"classic pop and rock",176.87465,-8.715
"classic pop and rock",183.50975,-10.038
"classic pop and rock",195.63057,-10.215
"classic pop and rock",147.66975,-9.977
"classic pop and rock",166.13832,-11.031
"classic pop and rock",166.08608,-11.067
"classic pop and rock",248.2673,-9.609
"classic pop and rock",169.89995,-8.097
"classic pop and rock",225.51465,-9.326
"classic pop and rock",169.7171,-10.047
"classic pop and rock",340.74077,-5.037
"classic pop and rock",180.61016,-7.584
"classic pop and rock",602.90567,-7.913
"classic pop and rock",241.44934,-5.46
"classic pop and rock",178.41587,-7.747
"classic pop and rock",247.71873,-6.371
"classic pop and rock",190.85016,-6.161
"classic pop and rock",196.362,-6.322
"classic pop and rock",205.84444,-5.929
"classic pop and rock",270.21016,-6.848
"classic pop and rock",90.17424,-5.497
"classic pop and rock",208.24771,-5.281
"classic pop and rock",292.15302,-8.668
"classic pop and rock",245.34159,-5.603
"classic pop and rock",184.2673,-4.331
"classic pop and rock",235.36281,-7.838
"classic pop and rock",139.93751,-8.453
"classic pop and rock",201.97832,-6.809
"classic pop and rock",201.61261,-8.188
"classic pop and rock",228.10077,-8.154
"classic pop and rock",150.88281,-10.382
"classic pop and rock",154.98404,-7.958
"classic pop and rock",164.80608,-8.075
"classic pop and rock",179.87873,-8.566
"classic pop and rock",274.59873,-9.461
"classic pop and rock",219.61098,-9.094
"classic pop and rock",227.26485,-7.227
"classic pop and rock",184.81587,-6.267
"classic pop and rock",283.61098,-6.257
"classic pop and rock",196.51873,-5.821
"classic pop and rock",198.05995,-6.31
"classic pop and rock",271.49016,-5.063
"classic pop and rock",213.26322,-5.433
"classic pop and rock",347.01016,-6.394
"classic pop and rock",299.83302,-6.059
"classic pop and rock",243.74812,-4.873
"classic pop and rock",331.02322,-6.089
"classic pop and rock",117.7073,-6.279
"classic pop and rock",181.89016,-7.441
"classic pop and rock",228.10077,-9.56
"classic pop and rock",177.42322,-8.771
"classic pop and rock",248.5024,-7.481
"classic pop and rock",372.16608,-9.491
"classic pop and rock",307.74812,-10.383
"classic pop and rock",313.96526,-10.918
"classic pop and rock",125.1522,-8.073
"classic pop and rock",427.85914,-9.859
"classic pop and rock",266.44853,-9.435
"classic pop and rock",222.58893,-10.235
"classic pop and rock",264.77669,-6.538
"classic pop and rock",138.39628,-10.563
"classic pop and rock",181.4722,-6.482
"classic pop and rock",176.09098,-9.508
"classic pop and rock",232.93342,-6.981
"classic pop and rock",173.60934,-6.188
"classic pop and rock",334.96771,-8.298
"classic pop and rock",157.64853,-10.079
"classic pop and rock",196.8322,-11.337
"classic pop and rock",184.00608,-5.669
"classic pop and rock",158.77179,-6.315
"classic pop and rock",295.28771,-12.534
"classic pop and rock",253.25669,-10.353
"classic pop and rock",228.28363,-7.671
"classic pop and rock",194.84689,-13.073
"classic pop and rock",229.17179,-20.545
"classic pop and rock",221.98812,-8.133
"classic pop and rock",217.25995,-21.634
"classic pop and rock",168.51546,-20.62
"classic pop and rock",252.9171,-8.647
"classic pop and rock",184.76363,-12.067
"classic pop and rock",222.40608,-11.814
"classic pop and rock",171.54567,-17.979
"classic pop and rock",197.40689,-13.026
"classic pop and rock",193.38404,-15.186
"classic pop and rock",381.962,-14.458
"classic pop and rock",554.29179,-20.431
"classic pop and rock",472.47628,-11.074
"classic pop and rock",249.05098,-9.854
"classic pop and rock",354.76853,-9.38
"classic pop and rock",293.22404,-14.965
"classic pop and rock",180.03546,-7.969
"classic pop and rock",231.83628,-5.512
"classic pop and rock",222.61506,-5.172
"classic pop and rock",293.22404,-6.491
"classic pop and rock",243.1473,-5.006
"classic pop and rock",298.84036,-6.009
"classic pop and rock",245.83791,-5.78
"classic pop and rock",172.72118,-15.775
"classic pop and rock",375.45751,-9.129
"classic pop and rock",188.57751,-6.969
"classic pop and rock",221.70077,-11.511
"classic pop and rock",278.07302,-12.585
"classic pop and rock",215.7971,-11.588
"classic pop and rock",320.28689,-12.603
"classic pop and rock",252.81261,-12.498
"classic pop and rock",264.202,-12.453
"classic pop and rock",291.36934,-13.639
"classic pop and rock",318.1971,-12.097
"classic pop and rock",244.45342,-14.7
"classic pop and rock",235.91138,-11.657
"classic pop and rock",216.5024,-13.259
"classic pop and rock",260.28363,-7.084
"classic pop and rock",266.44853,-9.736
"classic pop and rock",220.1073,-9.344
"classic pop and rock",223.79057,-8.614
"classic pop and rock",220.81261,-9.855
"classic pop and rock",261.35465,-8.083
"classic pop and rock",368.32608,-8.032
"classic pop and rock",273.52771,-8.017
"classic pop and rock",181.7073,-7.626
"classic pop and rock",201.74322,-4.854
"classic pop and rock",183.61424,-10.707
"classic pop and rock",265.35138,-12.482
"classic pop and rock",193.12281,-11.882
"classic pop and rock",261.51138,-12.971
"classic pop and rock",219.61098,-13.621
"classic pop and rock",222.98077,-11.514
"classic pop and rock",238.86322,-10.924
"classic pop and rock",259.39546,-11.236
"classic pop and rock",278.96118,-12.62
"classic pop and rock",232.64608,-14.029
"classic pop and rock",228.23138,-11.867
"classic pop and rock",260.0224,-11.868
"classic pop and rock",219.58485,-12.723
"classic pop and rock",183.35302,-6.915
"classic pop and rock",278.25587,-6.886
"classic pop and rock",142.75873,-10.398
"classic pop and rock",279.40526,-11.95
"classic pop and rock",255.7122,-9.557
"classic pop and rock",337.05751,-18.302
"classic pop and rock",249.70404,-6.616
"classic pop and rock",303.67302,-16.223
"classic pop and rock",271.43791,-15.369
"classic pop and rock",273.52771,-10.635
"classic pop and rock",206.62812,-6.046
"classic pop and rock",232.17587,-5.271
"classic pop and rock",203.91138,-5.62
"classic pop and rock",286.01424,-6.246
"classic pop and rock",299.25832,-9.432
"classic pop and rock",254.95465,-7.946
"classic pop and rock",343.84934,-14.486
"classic pop and rock",201.03791,-7.5
"classic pop and rock",137.56036,-7.034
"classic pop and rock",219.24526,-4.793
"classic pop and rock",174.8371,-6.118
"classic pop and rock",251.08853,-7.628
"classic pop and rock",200.85506,-10.807
"classic pop and rock",167.60118,-10.314
"classic pop and rock",169.79546,-5.57
"classic pop and rock",224.49587,-7.071
"classic pop and rock",223.42485,-8.001
"classic pop and rock",255.84281,-7.09
"classic pop and rock",248.78975,-7.369
"classic pop and rock",218.5922,-15.635
"classic pop and rock",246.64771,-7.054
"classic pop and rock",257.69751,-9.017
"classic pop and rock",219.66322,-5.022
"classic pop and rock",277.99465,-14.252
"classic pop and rock",247.95383,-9.329
"classic pop and rock",234.78812,-5.742
"classic pop and rock",298.10893,-6.14
"classic pop and rock",262.37342,-8.455
"classic pop and rock",309.28934,-11.607
"classic pop and rock",282.01751,-10.016
"classic pop and rock",287.34649,-5.702
"classic pop and rock",234.89261,-7.847
"classic pop and rock",205.63546,-5.756
"classic pop and rock",252.65587,-12.01
"classic pop and rock",247.11791,-4.32
"classic pop and rock",213.78567,-8.447
"classic pop and rock",233.22077,-6.114
"classic pop and rock",761.57342,-11.596
"classic pop and rock",265.24689,-10.134
"classic pop and rock",269.76608,-11.455
"classic pop and rock",256.78322,-10.026
"classic pop and rock",192.57424,-12.474
"classic pop and rock",183.58812,-11.867
"classic pop and rock",424.54159,-9.098
"classic pop and rock",187.8722,-8.706
"classic pop and rock",222.87628,-9.672
"classic pop and rock",137.40363,-11.717
"classic pop and rock",183.17016,-10.639
"classic pop and rock",175.75138,-12.513
"classic pop and rock",174.18404,-10.896
"classic pop and rock",220.89098,-8.377
"classic pop and rock",160.28689,-10.713
"classic pop and rock",162.5073,-14.195
"classic pop and rock",152.00608,-14.823
"classic pop and rock",218.69669,-7.677
"classic pop and rock",278.15138,-7.593
"classic pop and rock",206.96771,-14.946
"classic pop and rock",224.86159,-14.151
"classic pop and rock",367.38567,-15.016
"classic pop and rock",227.7873,-13.032
"classic pop and rock",206.34077,-11.556
"classic pop and rock",181.2371,-15.241
"classic pop and rock",193.25342,-14.106
"classic pop and rock",190.11873,-12.941
"classic pop and rock",194.58567,-15.411
"classic pop and rock",175.41179,-10.886
"classic pop and rock",390.00771,-14.794
"classic pop and rock",233.63873,-9.288
"classic pop and rock",212.94975,-11.185
"classic pop and rock",203.65016,-10.546
"classic pop and rock",242.31138,-24.544
"classic pop and rock",222.35383,-19.988
"classic pop and rock",243.1473,-29.193
"classic pop and rock",236.042,-25.727
"classic pop and rock",201.50812,-7.693
"classic pop and rock",201.82159,-4.687
"classic pop and rock",107.20608,-14.672
"classic pop and rock",102.1122,-16.21
"classic pop and rock",221.07383,-15.858
"classic pop and rock",217.73016,-8.474
"classic pop and rock",257.4624,-11.966
"classic pop and rock",241.6322,-10.808
"classic pop and rock",231.33995,-9.52
"classic pop and rock",217.23383,-12.454
"classic pop and rock",222.77179,-14.939
"classic pop and rock",150.9873,-16
"classic pop and rock",206.00118,-17.254
"classic pop and rock",275.74812,-17.4
"classic pop and rock",231.26159,-12.829
"classic pop and rock",203.75465,-13.576
"classic pop and rock",222.95465,-10.241
"classic pop and rock",291.73506,-11.253
"classic pop and rock",224.44363,-9.008
"classic pop and rock",230.50404,-10.583
"classic pop and rock",223.7122,-10.234
"classic pop and rock",210.38975,-12.753
"classic pop and rock",219.402,-11.999
"classic pop and rock",216.18893,-12.044
"classic pop and rock",221.54404,-14.018
"classic pop and rock",221.12608,-12.626
"classic pop and rock",220.49914,-13.06
"classic pop and rock",236.09424,-9.233
"classic pop and rock",230.63465,-9.193
"classic pop and rock",227.70893,-7.715
"classic pop and rock",237.16526,-10.337
"classic pop and rock",274.28526,-8.179
"classic pop and rock",221.49179,-5.099
"classic pop and rock",172.09424,-8.806
"classic pop and rock",179.19955,-10.284
"classic pop and rock",235.72853,-8.198
"classic pop and rock",216.5024,-5.918
"classic pop and rock",278.77832,-9.566
"classic pop and rock",230.50404,-8.493
"classic pop and rock",181.81179,-9.064
"classic pop and rock",213.81179,-6.405
"classic pop and rock",218.27873,-17.59
"classic pop and rock",220.83873,-14.247
"classic pop and rock",241.3971,-12.661
"classic pop and rock",203.72853,-7.014
"classic pop and rock",203.4673,-6.877
"classic pop and rock",221.83138,-12.084
"classic pop and rock",243.35628,-9.429
"classic pop and rock",260.0224,-10.33
"classic pop and rock",237.73995,-7.72
"classic pop and rock",267.10159,-8.342
"classic pop and rock",255.4771,-7.946
"classic pop and rock",233.76934,-9.131
"classic pop and rock",322.89914,-13.54
"classic pop and rock",356.12689,-14.761
"classic pop and rock",340.32281,-10.932
"classic pop and rock",190.35383,-13.237
"classic pop and rock",250.06975,-14.95
"classic pop and rock",241.44934,-15.133
"classic pop and rock",216.89424,-11.65
"classic pop and rock",207.09832,-10.295
"classic pop and rock",220.05506,-13.753
"classic pop and rock",248.16281,-12.689
"classic pop and rock",198.94812,-12.487
"classic pop and rock",867.86567,-17.025
"classic pop and rock",222.04036,-16.591
"classic pop and rock",187.89832,-12.93
"classic pop and rock",196.70159,-7.895
"classic pop and rock",249.62567,-10.311
"classic pop and rock",267.96363,-14.041
"classic pop and rock",247.40526,-12.612
"classic pop and rock",294.08608,-14.263
"classic pop and rock",231.57506,-12.917
"classic pop and rock",334.00118,-14.864
"classic pop and rock",226.08934,-12.491
"classic pop and rock",365.73995,-5.77
"classic pop and rock",211.77424,-8.138
"classic pop and rock",323.00363,-7.466
"classic pop and rock",232.80281,-6.598
"classic pop and rock",204.17261,-12.535
"classic pop and rock",211.64363,-9.096
"classic pop and rock",175.72526,-10.481
"classic pop and rock",234.86649,-3.577
"classic pop and rock",241.47546,-7.663
"classic pop and rock",209.05751,-10.345
"classic pop and rock",222.45832,-13.015
"classic pop and rock",216.18893,-10.238
"classic pop and rock",263.54893,-10.42
"classic pop and rock",232.59383,-10.692
"classic pop and rock",206.05342,-12.024
"classic pop and rock",154.22649,-9.815
"classic pop and rock",178.18077,-9.483
"classic pop and rock",195.63057,-9.382
"classic pop and rock",193.77587,-9.253
"classic pop and rock",221.30893,-9.236
"classic pop and rock",213.15873,-9.787
"classic pop and rock",224.86159,-9.094
"classic pop and rock",213.89016,-7.559
"classic pop and rock",201.97832,-8.688
"classic pop and rock",216.5024,-10.918
"classic pop and rock",215.35302,-9.161
"classic pop and rock",198.922,-12.465
"classic pop and rock",186.69669,-14.04
"classic pop and rock",201.16853,-13
"classic pop and rock",211.27791,-11.797
"classic pop and rock",204.9824,-12.545
"classic pop and rock",212.50567,-11.487
"classic pop and rock",214.93506,-8.036
"classic pop and rock",210.59873,-10.548
"classic pop and rock",217.62567,-9.045
"classic pop and rock",211.66975,-11.878
"classic pop and rock",224.20853,-11.362
"classic pop and rock",224.73098,-12.711
"classic pop and rock",247.50975,-9.511
"classic pop and rock",313.96526,-9.957
"classic pop and rock",277.99465,-10.062
"classic pop and rock",238.2624,-8.49
"classic pop and rock",222.17098,-11.028
"classic pop and rock",314.77506,-9.702
"classic pop and rock",242.20689,-9.752
"classic pop and rock",275.9571,-10.039
"classic pop and rock",314.74893,-9.709
"classic pop and rock",559.12444,-9.084
"classic pop and rock",226.40281,-7.547
"classic pop and rock",228.0224,-6.911
"classic pop and rock",230.42567,-9.298
"classic pop and rock",267.2322,-11.37
"classic pop and rock",289.35791,-15.206
"classic pop and rock",215.562,-14.846
"classic pop and rock",217.20771,-14.011
"classic pop and rock",228.362,-15.989
"classic pop and rock",310.69995,-11.844
"classic pop and rock",243.87873,-22.938
"classic pop and rock",822.09914,-15.726
"classic pop and rock",299.80689,-11.278
"classic pop and rock",382.04036,-22.925
"classic pop and rock",370.20689,-17.278
"classic pop and rock",268.14649,-21.618
"classic pop and rock",304.37832,-13.726
"classic pop and rock",436.71465,-16.648
"classic pop and rock",250.30485,-13.962
"classic pop and rock",526.65424,-10.418
"classic pop and rock",256.49587,-13.141
"classic pop and rock",196.85832,-12.682
"classic pop and rock",198.66077,-10.367
"classic pop and rock",235.72853,-15.503
"classic pop and rock",237.97506,-8.254
"classic pop and rock",216.73751,-12.086
"classic pop and rock",304.43057,-7.913
"classic pop and rock",322.08934,-13.301
"classic pop and rock",235.07546,-15.888
"classic pop and rock",299.4673,-19.22
"classic pop and rock",250.09587,-11.717
"classic pop and rock",223.97342,-19.338
"classic pop and rock",275.9571,-16.064
"classic pop and rock",232.82893,-18.82
"classic pop and rock",398.05342,-13.855
"classic pop and rock",330.57914,-19.687
"classic pop and rock",534.72608,-13.546
"classic pop and rock",226.69016,-21.369
"classic pop and rock",293.0673,-13.715
"classic pop and rock",347.24526,-15.94
"classic pop and rock",283.66322,-15.052
"classic pop and rock",437.18485,-13.375
"classic pop and rock",287.58159,-7.984
"classic pop and rock",264.48934,-18.407
"classic pop and rock",376.58077,-14.152
"classic pop and rock",305.44934,-10.212
"classic pop and rock",311.87546,-8.616
"classic pop and rock",244.00934,-19.644
"classic pop and rock",198.86975,-8.467
"classic pop and rock",228.04853,-9.189
"classic pop and rock",305.99791,-9.102
"classic pop and rock",338.54649,-9.487
"classic pop and rock",298.70975,-6.969
"classic pop and rock",307.61751,-15.394
"classic pop and rock",293.58975,-9.671
"classic pop and rock",244.13995,-9.841
"classic pop and rock",258.76853,-11.903
"classic pop and rock",244.16608,-9.488
"classic pop and rock",272.3522,-8.693
"classic pop and rock",212.29669,-11.52
"classic pop and rock",233.56036,-20.864
"classic pop and rock",274.38975,-10.04
"classic pop and rock",239.82975,-9.797
"classic pop and rock",247.562,-8.859
"classic pop and rock",264.75057,-9.252
"classic pop and rock",232.98567,-14.908
"classic pop and rock",478.61506,-11.708
"classic pop and rock",230.68689,-11.63
"classic pop and rock",233.42975,-11.615
"classic pop and rock",270.34077,-12.716
"classic pop and rock",424.38485,-10.518
"classic pop and rock",302.31465,-11.377
"classic pop and rock",212.24444,-11.16
"classic pop and rock",148.53179,-10.061
"classic pop and rock",195.57832,-8.295
"classic pop and rock",470.282,-7.792
"classic pop and rock",164.41424,-8.759
"classic pop and rock",240.53506,-9.372
"classic pop and rock",205.68771,-7.522
"classic pop and rock",231.8624,-10.716
"classic pop and rock",225.2273,-10.087
"classic pop and rock",294.922,-7.818
"classic pop and rock",183.66649,-10.226
"classic pop and rock",210.78159,-9.873
"classic pop and rock",194.32444,-10.043
"classic pop and rock",198.81751,-7.667
"classic pop and rock",193.82812,-9.336
"classic pop and rock",212.6624,-8.745
"classic pop and rock",266.16118,-13.748
"classic pop and rock",283.21914,-8.916
"classic pop and rock",223.84281,-8.145
"classic pop and rock",310.12526,-14.928
"classic pop and rock",303.33342,-11.528
"classic pop and rock",276.61016,-11.352
"classic pop and rock",278.64771,-11.63
"classic pop and rock",272.48281,-13.676
"classic pop and rock",279.58812,-11.293
"classic pop and rock",242.38975,-11.711
"classic pop and rock",274.33751,-7.06
"classic pop and rock",284.52526,-8.578
"classic pop and rock",229.53751,-7.09
"classic pop and rock",265.482,-10.192
"classic pop and rock",295.99302,-6.823
"classic pop and rock",232.59383,-7.289
"classic pop and rock",233.63873,-5.528
"classic pop and rock",306.1024,-7.212
"classic pop and rock",301.03465,-7.424
"classic pop and rock",290.63791,-15.85
"classic pop and rock",361.19465,-7.821
"classic pop and rock",317.49179,-7.917
"classic pop and rock",306.46812,-7.746
"classic pop and rock",247.95383,-7.045
"classic pop and rock",287.00689,-12.375
"classic pop and rock",487.83628,-7.203
"classic pop and rock",266.26567,-14.682
"classic pop and rock",201.92608,-7.095
"classic pop and rock",272.56118,-13.649
"classic pop and rock",557.73995,-12.103
"classic pop and rock",244.45342,-12.697
"classic pop and rock",251.6371,-13.403
"classic pop and rock",208.19546,-6.727
"classic pop and rock",188.99546,-9.327
"classic pop and rock",206.8371,-9.042
"classic pop and rock",183.03955,-8.887
"classic pop and rock",212.50567,-6.319
"classic pop and rock",209.31873,-9.067
"classic pop and rock",212.79302,-10.523
"classic pop and rock",7.83628,-17.581
"classic pop and rock",276.76689,-8.021
"classic pop and rock",26.22649,-19.207
"classic pop and rock",327.47057,-12.202
"classic pop and rock",327.99302,-9.491
"classic pop and rock",283.76771,-10.162
"classic pop and rock",296.75057,-10.221
"classic pop and rock",317.59628,-8.945
"classic pop and rock",302.36689,-9.753
"classic pop and rock",309.21098,-10.507
"classic pop and rock",268.042,-8.753
"classic pop and rock",144.27383,-8.219
"classic pop and rock",131.02975,-16.342
"classic pop and rock",156.83873,-13.097
"classic pop and rock",128.93995,-7.781
"classic pop and rock",118.80444,-9.636
"classic pop and rock",132.80608,-10.19
"classic pop and rock",169.89995,-16.713
"classic pop and rock",119.50975,-27.356
"classic pop and rock",136.46322,-26.384
"classic pop and rock",134.97424,-27.166
"classic pop and rock",118.49098,-22.648
"classic pop and rock",173.5571,-29.351
"classic pop and rock",128.46975,-25.755
"classic pop and rock",134.5824,-17.73
"classic pop and rock",163.00363,-22.503
"classic pop and rock",167.18322,-18.366
"classic pop and rock",133.11955,-18.123
"classic pop and rock",201.03791,-18.731
"classic pop and rock",165.51138,-17.937
"classic pop and rock",154.33098,-21.566
"classic pop and rock",154.33098,-20.723
"classic pop and rock",147.12118,-12.024
"classic pop and rock",169.482,-17.35
"classic pop and rock",151.92771,-18.298
"classic pop and rock",141.68771,-21.779
"classic pop and rock",132.49261,-15.493
"classic pop and rock",167.49669,-20.946
"classic pop and rock",143.882,-22.082
"classic pop and rock",151.24853,-5.204
"classic pop and rock",131.10812,-8.752
"classic pop and rock",145.60608,-10.162
"classic pop and rock",136.59383,-12.27
"classic pop and rock",148.27057,-6.483
"classic pop and rock",122.93179,-8.284
"classic pop and rock",172.72118,-10.729
"classic pop and rock",144.1171,-10.127
"classic pop and rock",92.70812,-6.224
"classic pop and rock",134.94812,-12.198
"classic pop and rock",135.18322,-3.485
"classic pop and rock",150.54322,-10.668
"classic pop and rock",127.68608,-8.165
"classic pop and rock",154.98404,-7.602
"classic pop and rock",167.91465,-16.195
"classic pop and rock",129.67138,-11.259
"classic pop and rock",153.28608,-19.237
"classic pop and rock",168.12363,-20.053
"classic pop and rock",103.02649,-20.003
"classic pop and rock",177.31873,-21.179
"classic pop and rock",154.33098,-18.033
"classic pop and rock",162.2722,-21.827
"classic pop and rock",147.53914,-25.112
"classic pop and rock",119.01342,-13.902
"classic pop and rock",133.01506,-19.011
"classic pop and rock",185.99138,-19.179
"classic pop and rock",202.39628,-18.904
"classic pop and rock",170.4224,-17.727
"classic pop and rock",172.09424,-19.713
"classic pop and rock",188.9171,-20.165
"classic pop and rock",142.41914,-19.566
"classic pop and rock",170.84036,-11.091
"classic pop and rock",159.45098,-8.13
"classic pop and rock",153.0771,-9.348
"classic pop and rock",141.47873,-9.382
"classic pop and rock",141.68771,-10.67
"classic pop and rock",142.52363,-9.991
"classic pop and rock",183.48363,-9.214
"classic pop and rock",163.94404,-9.863
"classic pop and rock",154.33098,-10.548
"classic pop and rock",134.79138,-8.559
"classic pop and rock",142.41914,-10.483
"classic pop and rock",128.9922,-10.425
"classic pop and rock",149.86404,-12.542
"classic pop and rock",145.24036,-11.395
"classic pop and rock",136.22812,-14.869
"classic pop and rock",120.00608,-12.351
"classic pop and rock",152.97261,-13.56
"classic pop and rock",115.77424,-7.89
"classic pop and rock",145.34485,-11.122
"classic pop and rock",156.52526,-9.773
"classic pop and rock",145.13587,-13.413
"classic pop and rock",154.40934,-17.169
"classic pop and rock",163.13424,-14.885
"classic pop and rock",129.98485,-10.604
"classic pop and rock",145.05751,-15.353
"classic pop and rock",166.45179,-18.256
"classic pop and rock",140.64281,-12.615
"classic pop and rock",134.37342,-13.166
"classic pop and rock",146.49424,-12.965
"classic pop and rock",140.01587,-16.876
"classic pop and rock",155.89832,-16.202
"classic pop and rock",124.86485,-15.458
"classic pop and rock",132.5971,-12.744
"classic pop and rock",170.97098,-16.46
"classic pop and rock",127.99955,-11.217
"classic pop and rock",125.88363,-7.797
"classic pop and rock",167.78404,-18.483
"classic pop and rock",168.04526,-14.44
"classic pop and rock",157.962,-13.746
"classic pop and rock",178.38975,-18.623
"classic pop and rock",182.17751,-12.873
"classic pop and rock",217.59955,-13.725
"classic pop and rock",175.96036,-17.715
"classic pop and rock",174.44526,-16.727
"classic pop and rock",162.14159,-13.088
"classic pop and rock",125.6224,-14.277
"classic pop and rock",157.09995,-15.717
"classic pop and rock",166.73914,-12.876
"classic pop and rock",242.18077,-11.855
"classic pop and rock",187.74159,-16.619
"classic pop and rock",154.64444,-15.38
"classic pop and rock",230.53016,-18.735
"classic pop and rock",186.27873,-19.181
"classic pop and rock",122.8273,-15.075
"classic pop and rock",147.82649,-15.321
"classic pop and rock",141.19138,-15.796
"classic pop and rock",170.73587,-15.451
